dcNorm,icNorm,ecNorm,scNorm,bcNorm,ccNorm,NCNorm,PecNorm,IonNorm,P&Enorm,Vacuole,Vesicles,Lysosome,Membrane,Mitochondrion,Peroxisome,Secretory pathway,Cell wall,Cytoskeleton,Endoplasmic reticulum,Golgi,Transmembrane,Cytoplasm,Nucleus,Endosome,Extracellular,essential0,essential1
0.028571429,0.766441833,0.026434374,0.000698777,0.006525399,0.984332748,0.008887527,-0.004449157,0.391512179,0.001645736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.434766945,0.000298127,8.92E-08,0.000155194,0.959631523,0,0.001187394,0.217863987,-0.012432471,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.007142857,0.297467577,0.002841039,8.07E-06,0.004868652,0.964529811,0,-0.023133835,0.016339799,-0.009890864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.007142857,0.448576902,0.017374001,0.000301856,6.17E-05,0.973999982,0,-0.006617058,0.010893199,-0.004381727,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.007142857,0.472496363,0.009111019,8.30E-05,0.000184271,0.979033508,0,-0.006933783,0.027232998,-0.00459146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003571429,0.310956478,0.016193176,0.000262219,0,0.975640677,0,0.016035266,0.092592194,0.005309169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.306711914,0.002024101,4.10E-06,0,0.965497033,0,0.011329739,0.021786399,0.003751202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.608414162,0.011941716,0.000142622,0.003260849,0.979098157,0,0.011854185,0.076252395,0.015486466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.010714286,0.565622688,0.003291675,1.08E-05,0.001459636,0.974802549,0,0,0,-0.003507949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.135714286,0.952419447,0.250183615,0.062591844,0.010809499,0.990584484,0.156604352,0.05472942,0.853357575,0.153058461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.042857143,0.840886993,0.053728746,0.002886778,0.008615662,0.985986612,0.028807846,0.005465729,0.944869923,0.01999743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.121428571,0.944461434,0.067031368,0.004493215,0.040506089,0.991330665,0.05945449,0.002624717,0.545910545,0.035582472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.010714286,0.545690915,0.00431936,1.87E-05,0.001997022,0.973160412,0,-0.000897083,0.179737789,-0.016706118,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.046428571,0.856681587,0.116942646,0.013675582,0.009792278,0.986515797,0.045969966,0.016491515,0.470874325,0.043272804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.153571429,0.955168903,0.159510242,0.025443517,0.04344207,0.989848235,0.169475942,-0.02631004,0.855857443,0.090945949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.636319707,0.014574911,0.000212428,0.000114336,0.975050416,0,0.002019654,0.054465997,0.002674775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.025,0.739793576,0.009548896,9.12E-05,0.001866045,0.977660655,0.073551946,0.018426836,0.63756692,0.044942499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.017857143,0.648249488,0.003377749,1.14E-05,0.000815395,0.970624945,0,-0.008567248,0.027232998,-0.012202728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.429225321,0.000927802,8.61E-07,3.93E-05,0.961552429,0,0.006188375,0,0.004097859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.290370659,0.000235594,5.55E-08,0,0.956750106,0,0.027751105,0.245096985,0.009188206,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.014285714,0.641597267,0.021012127,0.00044151,0.00019184,0.977037903,0.020533252,-0.012284545,0.292512503,-0.003417078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.057142857,0.885414008,0.065545125,0.004296183,0.006001554,0.988234092,0.110327919,0.019823747,0.282032795,0.080444353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.310087526,0.002658371,7.07E-06,0,0.971672353,0,0.036666206,0.070805796,0.012139935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.283592431,0.000448034,2.01E-07,0,0.954438561,0,0.007771908,0,0.002573227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05,0.864031065,0.050057568,0.002505764,0.007917562,0.987374197,0.047195832,-0.052877831,0.467977603,-0.059100967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.614489868,0.011969105,0.000143259,6.38E-05,0.971714806,0.045969966,0.035094025,0.531917933,0.034274657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.017857143,0.684634766,0.006303153,3.97E-05,0.000652137,0.974221837,0,-0.004410045,0.119825193,-0.007300682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.299841662,0.000691362,4.78E-07,0,0.957388467,0,0.003657415,0,0.001210946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.265061235,0.000133442,1.79E-08,0.004868652,0.956186586,0,0.011816597,0.087145595,0.000530376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.010714286,0.540092974,0.004591707,2.11E-05,0.000180412,0.972296783,0,0,0.010893199,-0.047445189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.272521896,0.000127548,1.63E-08,0,0.955036929,0,0,0.152504791,-0.015815063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.644937473,0.013607029,0.000185155,0.002300791,0.980976703,0,0,0.087145595,-0.063260252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.303358477,0.00291818,8.52E-06,0,0.966017035,0,0,0,-0.005370597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05,0.864625881,0.034562129,0.001194541,0.001206004,0.981496192,0.047195832,0.009733175,0.624717985,0.048512789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.032142857,0.759021643,0.018290227,0.000334532,0.007247716,0.975580763,0.007661661,0.014385034,0.708754597,0.019452561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.060714286,0.891482073,0.071717164,0.005143369,0.016885769,0.990871343,0.106037389,0.086041328,0.228012728,0.146042277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.007142857,0.465393357,0.002394135,5.73E-06,0.000161985,0.969981508,0,0.02689144,0.196077588,0.017807151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.057142857,0.871702535,0.094869653,0.009000252,0.007286621,0.986248947,0,-0.008903755,0.462960972,-0.025129452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.042857143,0.832998068,0.031262937,0.000977372,0.007077611,0.983223108,0.077842476,0.060832351,0.346469474,0.096503115,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.017857143,0.677997122,0.004772295,2.28E-05,0.000651387,0.973739859,0.061293288,0.062509728,0.909985941,0.063171898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.092857143,0.915567903,0.031369838,0.000984067,0.030802793,0.985671994,0.01379099,0.015711819,0.417532735,-0.017172138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.007142857,0.400157243,0.001495936,2.24E-06,0.000101051,0.966911573,0,0.00038935,0.016339799,0.003944207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.007142857,0.472429784,0.015044592,0.00022634,0.000134701,0.978034687,0,0.010050545,0.070805796,0.006655336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.010714286,0.402977008,0.010301103,0.000106113,0.005452534,0.974559078,0,-0.022909954,0.272329984,-0.010174106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003571429,0.184151629,0.000306128,9.37E-08,0,0.951494565,0,-0.012708286,0.010893199,-0.004207629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.565829999,0.005054959,2.56E-05,0.000604162,0.974943562,0,0.012296411,0.010893199,0.012213778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.007142857,0.465278116,0.008647877,7.48E-05,0,0.971961106,0.061293288,-0.003091786,0.244157029,0.014791393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.032142857,0.788459318,0.010406038,0.000108286,0.005035648,0.979499172,0.023597916,-0.011661648,0.175591899,0.005026361,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.017857143,0.618021829,0.004373891,1.91E-05,0.005148548,0.972326538,0,-0.00354397,0.0054466,-0.005412695,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.003571429,0.311175337,0.005055406,2.56E-05,0,0.974396832,0,0.009810314,0,0.00324813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.028571429,0.778200619,0.004642696,2.21E-05,0.000951479,0.972977348,0.070180815,0.006545779,0.737201837,0.039109261,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.017857143,0.676920415,0.019446661,0.000378173,0.002055065,0.982367569,0.038308305,-0.01188574,0.202192838,0.017105049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.007142857,0.399473091,0.00168183,2.83E-06,0.000283886,0.966004448,0,0.013462731,0.010893199,0.008914841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.474843825,0.009052546,8.19E-05,0.000386052,0.980643654,0,-0.000856915,0.010893199,-0.000567438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.053571429,0.868703192,0.042353994,0.001793861,0.006114145,0.983892944,0.035550107,0.045319574,0.799775787,0.083164002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.247346045,4.60E-05,2.12E-09,0,0.947001567,0,0.012166945,0.430281374,0.004028394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.235151299,2.68E-06,7.21E-12,0,0.934185435,0,0.024406693,0.098038794,0.008080897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.003571429,0.311613054,0.011194021,0.000125306,0,0.976746127,0,0.023040353,0.092592194,0.007628508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.303358477,0.00291818,8.52E-06,0,0.966017035,0,-0.010050022,0.070805796,-0.003327496,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.010714286,0.573128055,0.010457198,0.000109356,0.001850629,0.978538148,0,0.008905602,0.070805796,0.002407095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.025,0.750449385,0.029872932,0.000892392,0.000989207,0.979274908,0.030646644,-0.018117602,0.38361414,-0.010803284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.463183694,0.003165509,1.00E-05,0.000165604,0.971057204,0,0.001879925,0.196077588,0.001244862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.310087526,0.002658371,7.07E-06,0,0.971672353,0,-0.007167548,0.081698995,-0.002373127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.471679594,0.007748414,6.00E-05,0.000170499,0.975332626,0,0.01670426,0.217863987,0.011061339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.075,0.881161332,0.00625426,3.93E-05,0.028733893,0.980297868,0.034324241,0.012814944,0.269570505,0.017234315,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.010714286,0.464725266,0.003445204,1.19E-05,0.005000346,0.972084302,0,0.017644084,0.016339799,0.008046331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.547585607,0.004626365,2.14E-05,0.000947615,0.973505441,0,0,0,-0.047445189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003571429,0.309156398,0.009574824,9.17E-05,0,0.971057204,0,-0.029217616,0.114378593,-0.00967376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.035714286,0.813573793,0.022379351,0.000500835,0.00437611,0.980297868,0.047808765,0,1,0.078091811,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0.071428571,0.897046245,0.013558957,0.000184578,0.014420934,0.980760411,0.181121667,0.040561609,0.725673342,0.139031511,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.060714286,0.883432774,0.020183014,0.000407489,0.017130778,0.98361881,0.053325161,0.004685022,0.548624566,0.051483381,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0.067857143,0.899552325,0.110336257,0.01217409,0.007150353,0.988190183,0.072939013,0.036155802,0.382932828,0.070284522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.007142857,0.459357994,0.005326544,2.84E-05,0,0.967513061,0.061293288,0.025313136,0.384609285,0.040011138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.267857143,0.981294608,0.49804098,0.248044831,0.036886245,0.994838144,0.128409439,0.008628282,0.853586419,0.085768962,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.010714286,0.522523809,0.011323379,0.000128219,0.003548952,0.977699334,0,-0.018671251,0.375815377,-0.016878009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.021428571,0.720716297,0.023391161,0.000547146,1.57E-05,0.976934903,0.147103892,0.21893436,0.628934254,0.1626563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.039285714,0.813424575,0.012597019,0.000158868,0.012712859,0.981578494,0.01379099,0.037424857,0.267140023,0.045933723,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.021428571,0.717793873,0.009238695,8.54E-05,0.000356671,0.976038864,0,0.009018052,0.070805796,0.017914901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.067857143,0.900390691,0.117458131,0.013796413,0.001691939,0.98499101,0,0.002523123,0.511980369,0.006497196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.010714286,0.571562535,0.007360084,5.42E-05,0.000420063,0.973961595,0,-0.013491166,0,-0.013400505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.010714286,0.559417721,0.002003103,4.01E-06,0.000538536,0.969748896,0,-0.003650722,0.010893199,-0.003626187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.017857143,0.60808779,0.010166477,0.000103357,0.006260577,0.975178673,0,0,0.016339799,0.002875387,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0.339285714,0.983218304,0.207883594,0.043215607,0.151659583,0.994851494,0.357952804,0.024010754,0.295086218,0.332171293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.007142857,0.457552834,0.004692823,2.20E-05,3.95E-06,0.968515801,0,0.008910675,0.010893199,0.005900531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.445933334,0.007588417,5.76E-05,0,0.96773197,0.061293288,0.007185311,0.768129764,0.034009135,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.007142857,0.412284846,0.00074242,5.51E-07,0.000118716,0.961431888,0,0.022314743,0.043572797,0.014776527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.057142857,0.8823214,0.089673936,0.008041417,0.004257525,0.983388308,0.020226785,0.021261856,0.690536969,0.03024348,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0.017857143,0.66313274,0.003987224,1.59E-05,0.000107509,0.971646884,0.091939933,0.029879991,0.780416644,0.06168977,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0.035714286,0.808537278,0.012765216,0.000162951,0.0015702,0.97788418,0.011032792,-0.004855482,0.69227254,0.003726795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.010714286,0.492973845,0.000607261,3.69E-07,0.000264099,0.963047159,0,-0.003703301,0.386708577,-0.003587228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003571429,0.308697465,0.001338488,1.79E-06,0,0.968836441,0,-0.013924572,0,-0.004610334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.067857143,0.895757899,0.046274802,0.002141358,0.003314585,0.981591491,0.18602513,0.105263489,0.819831519,0.242694976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.232142857,0.976514849,0.399216596,0.159373881,0.06411632,0.995452613,0.071100215,0.000735295,0.703204979,0.002421824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.007142857,0.28363537,0.000406801,1.65E-07,0.004868652,0.961893435,0,0.010891921,0.403048376,0.004960275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.014285714,0.629736052,0.008112545,6.58E-05,0.00055666,0.976926321,0,0.029276291,0.364922178,0.038772743,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.025,0.759131808,0.021011115,0.000441467,0.002160838,0.980418865,0.020533252,0.006014607,0.444573017,0.006428577,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
0.085714286,0.910834009,0.046090218,0.002124312,0.024500441,0.986791549,0.095004597,-0.023505834,0.579703039,0.01523443,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0.017857143,0.688754923,0.035152028,0.001235665,0.000237086,0.98099401,0.061293288,0.0288185,0.335874476,0.048776433,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.003571429,0.276915995,0.000477448,2.28E-07,0,0.961390329,0,-0.018007752,0,-0.005962246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.028571429,0.754448517,0.045602335,0.002079573,0.008737819,0.982367569,0.008887527,-0.015104124,0.316308385,-0.004466349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.007142857,0.450030745,0.003249475,1.06E-05,0.000193996,0.971184413,0,-0.009734097,0.070805796,-0.006445789,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05,0.853768256,0.033162598,0.001099761,0.015139908,0.986104645,0.036775973,0.035412558,0.253646324,0.051606547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.635036591,0.007183458,5.16E-05,0.000591018,0.977600492,0,-0.009461569,0.119825193,-0.01253065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.631862285,0.010979633,0.000120552,0.00035036,0.973343545,0,0.004312851,0.49564057,0.005711824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.157142857,0.960704349,0.285811227,0.081688062,0.013081157,0.992387837,0.038001839,0.002611767,0.612564618,0.076990944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.028571429,0.744286221,0.006272438,3.93E-05,0.002588996,0.975961771,0.093165798,0.027069188,0.844272617,0.04285113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.017857143,0.553524157,0.000520109,2.71E-07,0.004885716,0.962255498,0.08182654,0.106424107,0.308304796,0.087840267,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.003571429,0.301540299,0.000370195,1.37E-07,0,0.962505355,0,0.01959727,0.141611591,0.006488525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.563498683,0.005347397,2.86E-05,0.000164046,0.972666722,0,0.014748137,0.255990185,0.014649028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.042857143,0.836881464,0.00912095,8.32E-05,0.002163135,0.978464963,0.010419859,0.007493384,0.205808837,0.05205386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05,0.863333022,0.050135069,0.002513525,0.014835867,0.986971089,0.01808152,0.005688125,0.337851763,0.029171197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.572567606,0.006129562,3.76E-05,0.001611499,0.97592751,0,0.002897058,0.381261977,0.00287759,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.007142857,0.472412425,0.01511314,0.000228407,8.46E-05,0.977871281,0,0.013853733,0.484747371,0.009173757,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.053571429,0.868701568,0.038547335,0.001485897,0.008696194,0.984393742,0.094085198,-0.008661182,0.255477063,0.034509239,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0.010714286,0.564698146,0.003935732,1.55E-05,0.000230021,0.97476837,0,0.009075652,0.310456181,0.009014664,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.017857143,0.634840034,0.003077162,9.47E-06,0.005239179,0.971464388,0,0.011316325,0.294116382,0.018780857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.488960451,0.000941757,8.87E-07,0.000894839,0.965078084,0,-0.004559216,0,-0.005646529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.500072649,0.005186631,2.69E-05,0.00454612,0.974695749,0,0.008224796,0.059912596,0.006330727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.164285714,0.962325702,0.297035664,0.088230189,0.028584943,0.991070036,0.047502298,0.009306142,0.318250421,0.045390285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.459522484,0.002860299,8.18E-06,0.000228757,0.972398807,0,-0.001104138,0,-0.000731145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.014285714,0.625725068,0.016482677,0.000271679,0.000484166,0.976265934,0,0.01743442,0.424834774,0.023089683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.125,0.942396089,0.116992915,0.013687343,0.020676133,0.9876285,0.180815201,0.344830572,0.893676974,0.388040618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.025,0.545128023,0.001618177,2.62E-06,0.019684837,0.966898962,0,0.036239211,0.010893199,0.008084784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.388929479,0.00250065,6.25E-06,0.002112404,0.967748813,0,0.002741854,0.098038794,0.001815619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.443681785,0.001719369,2.96E-06,0.00064889,0.969930747,0,0.018954517,0.408494975,0.012551426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.082142857,0.913698524,0.057532476,0.003309986,0.008267904,0.984594203,0.09990806,0.067816416,0.75804875,0.110909783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.007142857,0.456702166,0.002378594,5.66E-06,4.88E-05,0.969115065,0,0.00533013,0,0.003529541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.121428571,0.945189294,0.13149521,0.01729099,0.017914095,0.99020961,0.234140362,0.06807775,0.260584084,0.163131777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.010714286,0.540882117,0.003485912,1.22E-05,0.000361857,0.973744122,0,0.00084516,0.021786399,0.000839481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007142857,0.473857672,0.004703487,2.21E-05,0.000697931,0.974708563,0,0.016195207,0.32679598,0.01072425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.035714286,0.81929552,0.038679686,0.001496118,0.002205711,0.981309978,0.013484523,0.017592161,0.759079676,0.050542789,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.064285714,0.893306852,0.066422242,0.004411914,0.002168161,0.985143713,0.188476862,0.028279382,0.470414281,0.129463595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.003571429,0.249020655,2.11E-05,4.46E-10,0,0.944291598,0,-0.018905754,0.17429119,-0.00625957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.014285714,0.621797147,0.004678073,2.19E-05,0.000385299,0.972377551,0,0.014749079,0.049019397,0.019533286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.025,0.750072523,0.027991902,0.000783547,0.011756951,0.984175941,0.010113393,0.006943655,0.316611372,0.016080878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.010714286,0.554997813,0.017800665,0.000316864,0.000161134,0.976098835,0,0.014589865,0.283223183,0.014491819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.010714286,0.573519873,0.009817908,9.64E-05,0.000800142,0.978133617,0,-0.005168943,0,-0.005134207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.017857143,0.694809564,0.035059188,0.001229147,0.000769011,0.982597593,0.015323322,-0.003797816,0.380280041,-0.003202533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.207142857,0.971357344,0.265519967,0.070500852,0.033058676,0.991706388,0.068648483,0.030679077,0.670256981,0.080429652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.014285714,0.615233455,0.008861815,7.85E-05,0.000139461,0.973629029,0.040760037,0.007841076,0.335767172,0.022115874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.042857143,0.844467021,0.075276689,0.00566658,0.00205972,0.986384541,0.02237205,0.005118799,0.355910461,0.020222452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.028571429,0.773442016,0.007978856,6.42E-05,0.005685253,0.977755211,0.043824701,0.003561264,0.652661905,0.025486612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.071428571,0.90499395,0.139626629,0.019495596,0.011849626,0.98936828,0.025743181,0.015200108,0.543744806,0.042551932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.007142857,0.455976842,0.000321531,1.05E-07,7.21E-05,0.961444356,0,0.010216564,0.065359196,0.006765272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.003571429,0.649235526,0,0,0,0.008577793,0,0.027347232,0.114378593,0.009054487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.207142857,0.968986912,0.149200672,0.022260843,0.044298687,0.989870263,0.229849831,0.033905232,0.606533527,0.121757643,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.010714286,0.359929534,2.94E-05,8.66E-10,0.009823072,0.948835761,0,-0.009847477,0.179737789,-0.00766601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
