dc,ic,ec,sc,bc,cc,nc,ION,essential0,essential1
0.033898305,0.780513657,0.003743081,0.000464848,0.00440482,0.007491481,0.023624367,0.098298867,1,0
0.005649718,0.374691768,0.000614128,1.25E-05,0,0.007467082,0,0,1,0
0.005649718,0.344980676,9.23E-05,2.82E-07,0,0.007443654,0,0,1,0
0.271186441,0.971723233,0.057420847,0.109393017,0.096895734,0.007524172,0.112010104,0.203375503,1,0
0.04519774,0.791767896,0.004611378,0.000705524,0.019144461,0.007503337,0.004218637,0.163897736,1,0
0.005649718,0.378283772,0.000705826,1.65E-05,0,0.00746046,0,0,1,0
0.005649718,0.315356854,4.88E-05,7.89E-08,0,0.007437419,0,0.338383838,1,0
0.005649718,0.347882478,3.54E-05,4.16E-08,0,0.00742921,0,0.01010101,1,0
0.011299435,0.546891954,0.003649473,0.000441887,7.56E-05,0.007485166,0,0,1,0
0.005649718,0.368539872,0.000360189,4.30E-06,0,0.007464832,0,0.161616162,1,0
0.480225989,0.989211394,0.113542482,0.427727658,0.158245268,0.007525501,0.481479608,0.038673713,1,0
0.011299435,0.469682422,0.000121142,4.87E-07,0.000223725,0.007454422,0,0.04040404,1,0
0.011299435,0.452251062,0.000143544,6.84E-07,0.002792845,0.007449614,0,0.005050505,1,0
0.011299435,0.443748536,3.42E-06,3.89E-10,0.000186981,0.007401715,0,0.01010101,1,0
0.011299435,0.741389069,2.22E-19,4.43E-19,0,0.000366972,0.029530458,0,1,0
0.011299435,0.551020025,0.003485527,0.000403077,5.20E-07,0.007479887,0,0,1,0
0.186440678,0.952630711,0.016685482,0.009236954,0.139235911,0.007515128,0.032969819,0.087092693,1,0
0.011299435,0.512884515,4.87E-05,7.87E-08,0.000100424,0.007438109,0,0.005050505,1,0
0.011299435,0.497868949,0.000223056,1.65E-06,2.69E-05,0.007456236,0,0.055555556,1,0
0.005649718,0.327980361,3.51E-05,4.08E-08,0,0.007426053,0,0,1,0
0.050847458,0.821110524,0.00175926,0.000102687,0.018698631,0.007492098,0.03199133,0.049653917,1,0
0.005649718,0.717430579,-2.83E-18,2.53E-19,0,0.000366838,0,0,1,0
0.016949153,0.650290921,0.004849356,0.000780223,1.23E-05,0.007497435,0.029530458,0.086662797,1,0
0.011299435,0.508395677,0.000166326,9.18E-07,0.000125816,0.007458338,0,0,1,0
0.005649718,0.380054575,0.001219955,4.94E-05,0,0.007472076,0,0.01010101,1,0
0.028248588,0.738719875,0.002949589,0.000288651,0.003980981,0.007496714,0,0.070707071,1,0
0.141242938,0.943067594,0.028668619,0.027268783,0.022321401,0.00751109,0.091212738,0.571820304,1,0
0.011299435,0.505868471,0.000224373,1.67E-06,4.31E-05,0.007451834,0,0.005050505,1,0
0.028248588,0.752942532,0.004251176,0.000599614,0.000574347,0.007490698,0.007382615,0.256004704,1,0
0.011299435,0.502061865,0.000368278,4.50E-06,0.000613366,0.007452506,0,0.151515152,1,0
0.050847458,0.85200576,0.016798057,0.009362001,9.90E-05,0.007503709,0.059060917,0.043245004,1,0
0.050847458,0.844961707,0.005076021,0.000854864,0.00204058,0.007500509,0.031376112,0.118173814,1,0
0.011299435,0.516592876,5.42E-05,9.74E-08,0,0.007439692,0.029530458,0.198665138,1,0
0.028248588,0.750358736,0.002549575,0.00021567,0.000454106,0.007485042,0.059060917,0.085760678,1,0
0.04519774,0.827595644,0.00231475,0.000177772,0.006439944,0.007488826,0.012655911,0.344098005,1,0
0.423728814,0.988140106,0.108131557,0.387931864,0.050520537,0.007527434,0.292156759,0.048906314,1,0
0.005649718,0.36989724,0.000168484,9.42E-07,0,0.007458746,0,0.005050505,1,0
0.056497175,0.861086117,0.005243571,0.000912237,0.011972978,0.007502553,0.003281162,0.284105843,1,0
0.016949153,0.218869968,2.60E-06,2.25E-10,0.022601444,0.007398903,0,0.388888889,1,0
0.02259887,0.707477617,0.004414458,0.000646555,3.76E-05,0.007483727,0,0,1,0
0.005649718,0.379451653,0.001778904,0.000104992,0,0.00747185,0,0.232323232,1,0
0.011299435,0.38084807,0.00125603,5.23E-05,0.0113029,0.007475949,0,0.015151515,1,0
0.378531073,0.982417904,0.089873504,0.267987111,0.261091211,0.007524359,0.256302155,0.051329189,1,0
0.231638418,0.969831617,0.05649955,0.105910898,0.060955784,0.007525398,0.177063486,0.050780322,1,0
0.011299435,0.480207548,0.000100322,3.34E-07,0.000225008,0.007445443,0,0,1,0
0.04519774,0.757839074,0.005531727,0.001015247,0.036600524,0.007501603,0,0.01010101,1,0
0.005649718,0.23565345,2.64E-05,2.32E-08,0,0.007430911,0,0,1,0
0.011299435,0.334892654,5.97E-05,1.18E-07,0.0113029,0.00744278,0,0.141414141,1,0
0.028248588,0.7117884,0.003281551,0.00035728,0.019611518,0.007499333,0,0.005050505,1,0
0.016949153,0.585696879,0.000334241,3.71E-06,0.000176783,0.007459889,0,0.005050505,1,0
0.005649718,0.347419765,0.000120188,4.79E-07,0,0.007446094,0,0,1,0
0.005649718,0.358284967,4.12E-06,5.64E-10,0,0.007407689,0,0.267676768,1,0
0.06779661,0.860117903,0.003762688,0.000469729,0.023124683,0.007505362,0.011856926,0.55189316,1,0
0.005649718,0.36436819,0.000139344,6.44E-07,0,0.007448454,0,0.015151515,1,0
0.005649718,0.375838229,0.000571934,1.09E-05,0,0.007471748,0,0,1,0
0.005649718,0.371307293,0.000559087,1.04E-05,0,0.007461195,0,0,1,0
0.016949153,0.525798853,0.001418645,6.68E-05,0.011434516,0.007474719,0,0,1,0
0.011299435,0.518506825,6.91E-05,1.58E-07,0.00025053,0.007443308,0,0.02020202,1,0
0.02259887,0.679527922,0.003438462,0.000392265,0.001853214,0.007491851,0.009843486,0.416008702,1,0
0.011299435,0.378213283,7.12E-06,1.68E-09,0.00138693,0.007414681,0,0.015151515,1,0
0.011299435,0.542930217,0.00061267,1.25E-05,5.66E-05,0.007469394,0,0,1,0
0.096045198,0.892998914,0.001859164,0.00011468,0.040823219,0.007493231,0.1032807,0.346966315,1,0
0.005649718,0.31607954,5.06E-05,8.48E-08,0,0.007442109,0,0.005050505,1,0
0.005649718,0.367064006,0.000501697,8.35E-06,0,0.007464178,0,0.01010101,1,0
0.011299435,0.521714177,0.000213315,1.51E-06,0.000318557,0.007459072,0,0.005050505,1,0
0.310734463,0.980312969,0.089683755,0.266856621,0.036445106,0.007526977,0.18113402,0.126498983,1,0
0.011299435,0.505039748,6.30E-05,1.31E-07,5.90E-05,0.007437987,0,0.222222222,1,0
0.033898305,0.787624882,0.002861014,0.000271578,0.000248865,0.007491357,0.023624367,0.149059576,1,0
0.011299435,0.508892952,0.000207362,1.43E-06,0.000184518,0.007447396,0,0.02020202,1,0
0.005649718,0.234984854,3.05E-05,3.08E-08,0,0.007424233,0,0,1,0
0.039548023,0.790063863,0.010866472,0.00391767,0.011372982,0.007498343,0.034452201,0.069743368,1,0
0.005649718,0.379043642,0.001922079,0.000122572,0,0.007470847,0,0.191919192,1,0
0.04519774,0.79899183,0.006460394,0.001384745,0.046849842,0.00750309,0.008437274,0.21761302,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0.106060606,1,0
0.02259887,0.678587066,0.00133596,5.92E-05,0.000512369,0.007477158,0.009843486,0.051609902,1,0
0.005649718,0.234444676,2.46E-05,2.01E-08,0,0.00742009,0,0.03030303,1,0
0.248587571,0.968821036,0.045167075,0.06768532,0.126070574,0.007523674,0.094802141,0.20238845,1,0
0.016949153,0.55193757,0.002210397,0.000162103,0.013735394,0.007496198,0,0.015151515,1,0
0.005649718,0.377089862,0.001295255,5.57E-05,0,0.007464383,0,0.080808081,1,0
0.005649718,0.234010537,2.39E-05,1.90E-08,0,0.007418293,0,0.03030303,1,0
0.039548023,0.699965832,0.001640599,8.93E-05,0.031814978,0.007478923,0,0,1,0
0.005649718,0.285944037,2.33E-05,1.80E-08,0,0.00741331,0,0.156565657,1,0
0.15819209,0.953288905,0.050510375,0.084647022,0.003235473,0.00751633,0.133987168,0.046140396,1,0
0.005649718,0.34937219,0.000131512,5.74E-07,0,0.007438068,0,0,1,0
0.039548023,0.801363446,0.00704711,0.00164768,0.011655004,0.007506519,0.034452201,0.069504715,1,0
0.225988701,0.96940431,0.039148988,0.050850296,0.029170471,0.007521058,0.04202047,0.271647733,1,0
0.005649718,0.34080793,3.36E-05,3.75E-08,0,0.007438677,0,0.005050505,1,0
0.005649718,0.381508268,0.003048323,0.000308299,0,0.007491337,0,0,1,0
0.005649718,0.346674956,0.000142604,6.75E-07,0,0.007438819,0,0,1,0
0.005649718,0.717430579,2.77E-17,2.53E-19,0,0.000366838,0,0,1,0
0.011299435,0.51581443,0.000504374,8.44E-06,0.000656455,0.00746473,0,0.01010101,1,0
0.02259887,0.693671897,0.00061625,1.26E-05,0.000617214,0.007475621,0,0.01010101,1,0
0.440677966,0.988175695,0.070370053,0.164296289,0.089002031,0.007527808,0.335914193,0.12824184,1,0
0.073446328,0.884023043,0.005168462,0.000886287,0.030215392,0.007505755,0.039821376,0.053188096,1,0
0.016949153,0.617342069,0.00202179,0.00013562,0.001095089,0.007485638,0,0.005050505,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0,1,0
0.011299435,0.668801815,-2.97E-17,3.90E-19,2.18E-06,0.000367107,0,0,1,0
0.011299435,0.364927249,5.88E-06,1.15E-09,0.000156103,0.007409441,0,0.015151515,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0,1,0
0.028248588,0.703418992,0.001107492,4.07E-05,0.006388499,0.00747921,0,0,1,0
0.005649718,0.227649601,1.72E-06,9.76E-11,0,0.00739158,0,0,1,0
0.016949153,0.641187421,0.003197914,0.000339302,9.99E-05,0.007485679,0.014765229,0.172899241,1,0
0.129943503,0.941393973,0.031879614,0.033719275,0.0022065,0.007512249,0.173692786,0.136281722,1,0
0.005649718,0.197283669,4.71E-07,7.36E-12,0,0.007370356,0,0.005050505,1,0
0.011299435,0.536834685,0.000626473,1.30E-05,2.65E-05,0.007472608,0,0,1,0
0.039548023,0.813516151,0.00524235,0.000911806,0.010016879,0.007508711,0.024608715,0.297867222,1,0
0.005649718,0.376463829,0.000847377,2.38E-05,0,0.007469066,0,0,1,0
0.005649718,0.529284514,1.14E-17,2.60E-19,0,0.000366972,0,0,1,0
0.005649718,0.37408476,0.000280962,2.62E-06,0,0.007465221,0,0.368686869,1,0
0.005649718,0.298122451,2.47E-06,2.02E-10,0,0.007401474,0,0,1,0
0.005649718,0.327824323,0.00010542,3.69E-07,0,0.007445931,0,0.015151515,1,0
0.005649718,0.287061722,1.05E-05,3.68E-09,0,0.007415044,0,0,1,0
0.005649718,0.370461811,0.000664759,1.47E-05,0,0.007457787,0,0,1,0
0.005649718,0.330306882,8.91E-06,2.63E-09,0,0.007408112,0,0,1,0
0.028248588,0.71750076,0.000349175,4.05E-06,0.000215053,0.007462482,0.029530458,0.238624942,1,0
0.124293785,0.931741311,0.034007151,0.038369954,0.02777169,0.007506643,0.068798937,0.048239761,1,0
0.005649718,0.381376689,0.003307118,0.000362869,0,0.007488312,0,0.015151515,1,0
0.011299435,0.504749158,0.000764469,1.94E-05,0.003474346,0.007484385,0,0.005050505,1,0
0.005649718,0.32949122,2.87E-05,2.73E-08,0,0.007425405,0,0.484848485,1,0
0.011299435,0.378060862,0.001150013,4.39E-05,0.0113029,0.007472875,0,0,1,0
0.005649718,0.717430579,1.55E-17,2.53E-19,0,0.000366838,0,0.015151515,1,0
0.005649718,0.379413772,0.000661006,1.45E-05,0,0.007474473,0,0.005050505,1,0
0.005649718,0.375651554,0.000947041,2.98E-05,0,0.007474206,0,0,1,0
0.005649718,0.308453673,1.78E-05,1.05E-08,0,0.007414338,0,0.005050505,1,0
0.005649718,0.335273413,0.000113367,4.26E-07,0,0.007443085,0,0,1,0
0.248587571,0.967000308,0.031511326,0.032944576,0.119041177,0.007523923,0.119486361,0.06464369,1,0
0.11299435,0.928512161,0.015291146,0.007757677,0.009648939,0.007508194,0.077506494,0.390980521,1,0
0.011299435,0.553571064,0.004127372,0.000565195,2.68E-05,0.007491666,0,0,1,0
0.005649718,0.280200698,1.72E-06,9.77E-11,0,0.007393344,0,0,1,0
0.299435028,0.97439184,0.022294016,0.016490276,0.189484588,0.007520166,0.043601574,0.124646142,1,0
0.141242938,0.932186872,0.009005418,0.00269066,0.057037255,0.007504267,0.066348882,0.101743048,1,0
0.02259887,0.712504563,0.004202046,0.000585831,0.000699178,0.007505424,0.029530458,0.190790485,1,0
0.02259887,0.496851826,0.00332697,0.000367239,0.024263373,0.007484775,0,0.050505051,1,0
0.005649718,0.215477854,9.42E-07,2.95E-11,0,0.007380973,0,0.434343434,1,0
0.039548023,0.811012727,0.003884865,0.000500729,0.000927777,0.007488229,0.034452201,0.103423104,1,0
0.005649718,0.340151878,0.000118304,4.64E-07,0,0.007448413,0,0,1,0
0.005649718,0.325811403,4.10E-05,5.56E-08,0,0.007427712,0,0.055555556,1,0
0.028248588,0.694420621,0.003805321,0.000480433,0.015911448,0.007501665,0.014765229,0.103323342,1,0
0.11299435,0.925986693,0.012178352,0.004920706,0.045552032,0.007518714,0.084464831,0.193594064,1,0
0.536723164,0.992368157,0.077715863,0.200387633,0.179380822,0.00753047,0.290104263,0.393259191,1,0
0.050847458,0.831585889,0.003140627,0.000327253,0.009314232,0.007498384,0.021181073,0.487051605,1,0
0.005649718,0.381032743,0.001235263,5.06E-05,0,0.007483809,0,0,1,0
0.04519774,0.784560531,0.00326262,0.00035317,0.033984518,0.007486193,0.064334213,0.022399395,1,0
0.011299435,0.551813988,0.003457176,0.000396546,0,0.007482577,0.029530458,0.018902777,1,0
0.005649718,0.235549692,2.04E-05,1.38E-08,0,0.007428461,0,0.045454545,1,0
0.016949153,0.649727651,0.004835853,0.000775884,0,0.007489361,0.044295687,0.029928737,1,0
0.129943503,0.940738552,0.040738801,0.055063895,0.00609183,0.00751372,0.11879298,0.046312709,1,0
0.02259887,0.605396341,0.000617918,1.27E-05,0.011761897,0.007471175,0,0.005050505,1,0
0.005649718,0.326757739,8.14E-05,2.20E-07,0,0.007448474,0,0,1,0
0.016949153,0.63314274,0.000432616,6.21E-06,4.52E-05,0.007464771,0.014765229,0.045857534,1,0
0.011299435,0.327222782,2.65E-06,2.34E-10,0.000355865,0.007395832,0,0,1,0
0.005649718,0.373814608,0.000388206,5.00E-06,0,0.007462462,0,0,1,0
0.011299435,0.381066528,0.002073567,0.000142655,0.0113029,0.007486995,0,0,1,0
0.005649718,0.374780153,0.001008826,3.38E-05,0,0.007466713,0,0.025252525,1,0
0.005649718,0.319210612,1.66E-05,9.12E-09,0,0.007410549,0,0,1,0
0.016949153,0.643406631,0.002391697,0.000189785,2.79E-06,0.00748001,0.029530458,0.105673215,1,0
0.079096045,0.900248478,0.013474781,0.006024156,0.003163038,0.007500241,0.020444163,0.146396975,1,0
0.192090395,0.96224758,0.060153137,0.120051381,0.013311765,0.007515335,0.157250664,0.045648219,1,0
0.02259887,0.713944309,0.005105724,0.000864904,1.12E-05,0.007489134,0.039373944,0.119243637,1,0
0.016949153,0.631142618,0.000608533,1.23E-05,0.000144812,0.007466509,0,0,1,0
0.039548023,0.583059727,0.000329433,3.60E-06,0.051282996,0.007467307,0,0.323232323,1,0
0.005649718,0.287061722,1.05E-05,3.68E-09,0,0.007415044,0,0,1,0
0.005649718,0.34445822,6.64E-05,1.46E-07,0,0.00744585,0,0,1,0
0.016949153,0.426814879,7.51E-05,1.87E-07,0.011339916,0.007439692,0,0,1,0
0.039548023,0.799313499,0.005408265,0.000970435,0.018981024,0.007496652,0.014765229,0.064828175,1,0
0.011299435,0.548722916,0.001038589,3.58E-05,3.20E-05,0.007473141,0,0.01010101,1,0
0.101694915,0.923562896,0.018941486,0.011903654,0.007177095,0.00751167,0.029801878,0.15426405,1,0
0.005649718,0.127478036,4.04E-10,5.68E-18,0,0.00726511,0,0,1,0
0.288135593,0.97465537,0.05374827,0.095847255,0.137847428,0.007526374,0.195223787,0.054014045,1,0
0.005649718,0.377067426,0.000174154,1.01E-06,0,0.007460052,0,0.116161616,1,0
0.005649718,0.358395241,1.09E-17,2.68E-19,0,0.000367377,0,0,1,0
0.056497175,0.832025177,0.004663158,0.000721458,0.032121822,0.007497332,0.003281162,0.529777103,1,0
0.005649718,0.381376689,0.003307118,0.000362869,0,0.007488312,0,0,1,0
0.016949153,0.352220167,3.64E-06,4.39E-10,0.022601444,0.007407287,0,0,1,0
0.028248588,0.738049387,0.001564041,8.12E-05,0.005520674,0.007479456,0.007382615,0.012099281,1,0
0.039548023,0.786839336,0.004388845,0.000639074,0.011381549,0.007487242,0.039373944,0.095042327,1,0
0.039548023,0.779552147,0.003106815,0.000320244,0.014798905,0.007499003,0.014765229,0.54910359,1,0
0.005649718,0.380580584,0.00095161,3.00E-05,0,0.007481283,0,0.176767677,1,0
0.039548023,0.789170926,0.005826559,0.001126353,0.011864871,0.007498075,0.004921743,0.097358655,1,0
0.265536723,0.974611605,0.072583851,0.174795667,0.036336046,0.00752519,0.186818712,0.045504952,1,0
0.005649718,0.276764847,7.93E-06,2.09E-09,0,0.007403022,0,0,1,0
0.011299435,0.553212716,0.003462515,0.000397772,0.000105812,0.007492263,0,0.015151515,1,0
0.028248588,0.631623105,0.000513871,8.76E-06,0.012876648,0.007459664,0.012304358,0.017968143,1,0
0.016949153,0.510926792,0.001178213,4.61E-05,0.011559996,0.007475067,0,0,1,0
0.005649718,0.374993455,0.00063071,1.32E-05,0,0.007458031,0,0,1,0
0.005649718,0.277123101,1.47E-06,7.14E-11,0,0.007377917,0,0,1,0
0.011299435,0.516957947,9.80E-05,3.19E-07,0,0.007443999,0.029530458,0.059007362,1,0
0.005649718,0.261522542,2.14E-07,1.51E-12,0,0.007356831,0,0,1,0
0.005649718,0.37302042,0.000671549,1.50E-05,0,0.007465548,0,0.005050505,1,0
0.04519774,0.801920934,0.003588216,0.000427177,0.065666158,0.007490328,0,0.005050505,1,0
0.011299435,0.541279449,0.001047398,3.64E-05,0.000192621,0.007479641,0,0,1,0
0.033898305,0.734042769,0.005300872,0.000932278,0.012800432,0.007496198,0,0.005050505,1,0
0.016949153,0.641924141,0.001355588,6.10E-05,5.39E-05,0.007478123,0,0,1,0
0.005649718,0.353880682,0.000284206,2.68E-06,0,0.007455237,0,0,1,0
0.016949153,0.636497259,0.001094947,3.98E-05,9.46E-05,0.007476379,0,0.005050505,1,0
0.062146893,0.872184475,0.020217439,0.013561354,0.018883795,0.007507925,0.039373944,0.043047852,1,0
0.016949153,0.336291658,1.73E-05,9.96E-09,0.033891277,0.007421827,0,0.297979798,1,0
0.016949153,0.61228497,0.00112432,4.19E-05,0.006651021,0.007478123,0,0,1,0
0.016949153,0.547437576,0.001509655,7.56E-05,0.011320046,0.007480482,0,0.03030303,1,0
0.005649718,0.3767262,0.000673917,1.51E-05,0,0.007470417,0,0,1,0
0.056497175,0.85292188,0.009895086,0.003248551,0.014362795,0.00751372,0.029530458,0.199571446,1,0
0.028248588,0.662817541,0.00159794,8.47E-05,0.017698507,0.007484796,0,0,1,0
0.13559322,0.942652217,0.022076299,0.016169823,0.037314758,0.007511525,0.074354384,0.647018367,1,0
0.073446328,0.884459158,0.016935305,0.009515611,0.022557279,0.007514942,0.037323218,0.106731841,1,0
0.005649718,0.381300769,0.003712908,0.000457382,0,0.007482433,0,0,1,0
0.005649718,0.288487163,3.06E-05,3.12E-08,0,0.007420433,0,0,1,0
0.028248588,0.575282871,0.000129099,5.53E-07,0.023456811,0.007450571,0.018456536,0.105326435,1,0
0.096045198,0.916891625,0.015316699,0.007783646,0.021564304,0.007508835,0.055685106,0.141404626,1,0
0.005649718,0.374947679,0.001047871,3.64E-05,0,0.007463953,0,0.207070707,1,0
0.056497175,0.842903778,0.006726876,0.001501334,0.012833851,0.007505651,0.009843486,0.195665819,1,0
0.056497175,0.834434567,0.005898929,0.001154511,0.037552561,0.007504412,0.01640581,0.370654701,1,0
0.005649718,0.359824573,1.89E-05,1.18E-08,0,0.007425446,0,0.01010101,1,0
0.118644068,0.926532831,0.009204783,0.002811127,0.041163248,0.007508794,0.030796049,0.181353495,1,0
0.033898305,0.789208854,0.010691577,0.003792574,6.94E-05,0.007490122,0.047248733,0.067263149,1,0
0.005649718,0.337100351,7.17E-05,1.70E-07,0,0.007437723,0,0,1,0
0.011299435,0.374867175,0.000614409,1.25E-05,0.0113029,0.007467122,0,0.005050505,1,0
0.033898305,0.742857156,0.003351032,0.000372571,0.014940259,0.00749076,0.017718275,0.130581311,1,0
0.005649718,0.381136106,0.001651901,9.05E-05,0,0.007484755,0,0,1,0
0.062146893,0.818793595,0.000169998,9.59E-07,0.061886236,0.007459807,0.010493859,0.09738843,1,0
0.079096045,0.893336937,0.006122259,0.001243583,0.014015473,0.007498962,0.035841819,0.728939072,1,0
0.011299435,0.433095082,1.02E-05,3.48E-09,9.00E-05,0.007414076,0,0,1,0
0.005649718,0.374780153,0.001008826,3.38E-05,0,0.007466713,0,0,1,0
0.016949153,0.609340503,0.000138264,6.34E-07,6.48E-05,0.007455156,0.014765229,0.048939555,1,0
0.028248588,0.745310624,0.00120751,4.84E-05,0.001772445,0.007480647,0,0.419191919,1,0
0.02259887,0.692002438,0.000857742,2.44E-05,0.000737484,0.007476113,0,0,1,0
0.011299435,0.481213885,0.000553413,1.02E-05,0,0.007463116,0.029530458,0.011006246,1,0
0.005649718,0.364182716,0.000352059,4.11E-06,0,0.007459276,0,0.227272727,1,0
0.005649718,0.291588317,5.39E-05,9.64E-08,0,0.007432309,0,0,1,0
0.005649718,0.325648674,2.05E-06,1.40E-10,0,0.007392502,0,0.005050505,1,0
0.016949153,0.649352285,0.003942044,0.000515577,0.001414544,0.007499395,0.014765229,0.231914881,1,0
0.011299435,0.521758734,0.001039449,3.58E-05,0.00026772,0.007467082,0,0.095959596,1,0
0.005649718,0.37302042,0.000671549,1.50E-05,0,0.007465548,0,0,1,0
0.016949153,0.540870808,0.000332282,3.66E-06,0.003805061,0.007464628,0,0,1,0
0.033898305,0.770335497,0.001677249,9.33E-05,0.00349131,0.007491748,0.017718275,0.014980267,1,0
0.225988701,0.967195735,0.052300245,0.090752399,0.061994608,0.007524525,0.155274468,0.042568006,1,0
0.016949153,0.647095339,0.002904384,0.000279872,0.000212601,0.007483974,0,0.02020202,1,0
0.011299435,0.538597426,0.000471072,7.36E-06,0.0001511,0.007458174,0,0,1,0
0.169491525,0.952669373,0.038396412,0.048913877,0.043825083,0.007519813,0.102022104,0.04237657,1,0
0.073446328,0.875359128,0.006474789,0.001390922,0.02267494,0.007502862,0.029530458,0.035120022,1,0
0.005649718,0.372861682,0.000585601,1.14E-05,0,0.007459256,0,0.202020202,1,0
0.005649718,0.369666017,0.000488342,7.91E-06,0,0.007461624,0,0,1,0
0.005649718,0.379287799,0.001423507,6.72E-05,0,0.007477035,0,0,1,0
0.09039548,0.877047512,0.004817662,0.000770057,0.069483364,0.007495291,0.001968697,0.117834533,1,0
0.011299435,0.546953791,0.000786695,2.05E-05,5.71E-05,0.007479169,0,0.378787879,1,0
0.011299435,0.438883432,8.82E-05,2.58E-07,2.26E-05,0.007436973,0,0.025252525,1,0
0.056497175,0.851439123,0.008954186,0.002660141,0.016950098,0.007498673,0.01640581,0.149794924,1,0
0.005649718,0.36537061,0.000384331,4.90E-06,0,0.007463054,0,0.232323232,1,0
0.062146893,0.860534346,0.003505038,0.000407605,0.008337334,0.007494838,0.03543655,0.678548703,1,0
0.005649718,0.717430579,1.98E-17,2.53E-19,0,0.000366838,0,0.005050505,1,0
0.005649718,0.353481936,3.28E-05,3.57E-08,0,0.007432735,0,0,1,0
0.005649718,0.304659128,1.39E-05,6.44E-09,0,0.007426801,0,0,1,0
0.005649718,0.380651265,0.000748068,1.86E-05,0,0.007484035,0,0.005050505,1,0
0.033898305,0.733498621,0.000747561,1.85E-05,0.006162075,0.007476051,0.005906092,0.215026391,1,0
0.084745763,0.904401722,0.011366821,0.004286753,0.036163478,0.007519315,0.012655911,0.140412687,1,0
0.011299435,0.53095601,0.001287512,5.50E-05,0.000461895,0.007476687,0,0.005050505,1,0
0.005649718,0.372861682,0.000585601,1.14E-05,0,0.007459256,0,0.005050505,1,0
0.028248588,0.736987419,0.001343153,5.99E-05,0.000344411,0.007476277,0.022147844,0.183986907,1,0
0.118644068,0.935411486,0.041580936,0.057363958,0.001342419,0.00751343,0.131540821,0.042844372,1,0
0.005649718,0.367246955,0.000412182,5.64E-06,0,0.007449919,0,0,1,0
0.039548023,0.771951571,0.000603177,1.21E-05,0.001250705,0.007474555,0.050201779,0.014340147,1,0
0.005649718,0.717430579,-1.79E-17,2.53E-19,0,0.000366838,0,0,1,0
0.016949153,0.539358561,0.002493663,0.000206313,0.01185864,0.007474493,0,0,1,0
0.011299435,0.539956312,0.001044637,3.62E-05,2.59E-05,0.007475477,0,0,1,0
0.02259887,0.610227689,0.00062043,1.28E-05,0.011738747,0.007468575,0,0.005050505,1,0
0.011299435,0.521715306,5.70E-05,1.08E-07,7.97E-05,0.00744022,0,0,1,0
0.005649718,0.374897815,0.000520157,8.98E-06,0,0.007467838,0,0.005050505,1,0
0.005649718,0.380651265,0.000748068,1.86E-05,0,0.007484035,0,0.222222222,1,0
0.118644068,0.931745169,0.022890731,0.017384813,0.030705291,0.007515335,0.047646259,0.037489678,1,0
0.141242938,0.941023139,0.015093592,0.007558539,0.09439393,0.007515667,0.026792045,0.112390822,1,0
0.039548023,0.753932988,0.000276178,2.53E-06,0.00095304,0.007451752,0.011073922,0.056484916,1,0
0.02259887,0.644528016,0.002012861,0.000134424,0.011697893,0.007479949,0,0.060606061,1,0
0.005649718,0.378944866,0.001838399,0.000112132,0,0.007477097,0,0,1,0
0.005649718,0.285630216,4.45E-06,6.58E-10,0,0.007409521,0,0,1,0
0.011299435,0.354469854,0.0003129,3.25E-06,0.0113029,0.00744707,0,0.015151515,1,0
0.005649718,0.235597036,4.43E-05,6.52E-08,0,0.007434012,0,0,1,0
0.005649718,0.355196625,0.00013679,6.21E-07,0,0.007445443,0,0,1,0
0.005649718,0.297743358,2.76E-06,2.53E-10,0,0.0073981,0,0,1,0
0.005649718,0.22424264,7.78E-08,2.01E-13,0,0.007355421,0,0,1,0
0.141242938,0.933626963,0.014176066,0.006667499,0.06319244,0.00751546,0.038585203,0.101797047,1,0
0.079096045,0.886913709,0.003810424,0.000481724,0.015179916,0.007496466,0,0.005050505,1,0
0.005649718,0.717430579,5.33E-18,2.53E-19,0,0.000366838,0,0,1,0
0.005649718,0.343858418,0.000143108,6.79E-07,0,0.007447925,0,0,1,0
0.016949153,0.651018199,0.004682657,0.000727504,0,0.007495848,0.044295687,0.032615685,1,0
0.02259887,0.674074192,0.00293794,0.000286376,0.003620956,0.007489278,0.029530458,0.079667994,1,0
0.039548023,0.807796176,0.004085381,0.000553757,0.001878173,0.007493355,0.009843486,0.430814042,1,0
0.011299435,0.451207565,0.001730413,9.93E-05,0.011647726,0.007473161,0,0.015151515,1,0
0.005649718,0.717430579,-7.60E-18,2.53E-19,0,0.000366838,0,0,1,0
0.248587571,0.971824172,0.062608033,0.130050084,0.032560922,0.007515522,0.099178408,0.058515243,1,0
0.005649718,0.331279451,1.15E-05,4.42E-09,0,0.00741575,0,0.267676768,1,0
0.056497175,0.866048259,0.01190541,0.004702627,0.003560995,0.007508463,0.019686972,0.34331993,1,0
0.016949153,0.601492576,0.00023145,1.78E-06,0.000299238,0.0074554,0,0.04040404,1,0
0.039548023,0.814905082,0.009396178,0.002929228,0.000971074,0.007507264,0.04921743,0.058050785,1,0
0.016949153,0.642345156,0.001083268,3.89E-05,8.34E-05,0.007477425,0,0.070707071,1,0
